,Id,Name,NF_Subgroup__c,NF_Group__c,NF_Region__c,NF_Route__c,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,MainCompetitors__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c
2101,0061N00000VboWGQAZ,8471539,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,29.0,Closed Won,1.0,0.0,0.0,12401.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
2102,0061N00000VboWHQAZ,8520656,Garage & Car Care,Car Accessories,Midwest,Fields Sales,8.0,Closed Lost,2.0,20.0,20.0,85000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
2103,0061N00000VboWIQAZ,6909831,Garage & Car Care,Car Accessories,Northwest,Fields Sales,64.0,Closed Lost,2.0,23.0,23.0,50000.0,5.0,3.0,0.0,Known,0.0,1.0,0.0,4.0
2104,0061N00000VboWJQAZ,6521335,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,89.0,Closed Lost,2.0,13.0,13.0,40000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
2105,0061N00000VboWKQAZ,6299379,Exterior Accessories,Car Accessories,Pacific,Fields Sales,40.0,Closed Lost,6.0,71.0,47.0,200000.0,1.0,5.0,0.0,Unknown,0.0,0.037815,0.616246,5.0
2106,0061N00000VboWLQAZ,6133804,Exterior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,86.0,Closed Lost,3.0,33.0,33.0,260000.0,1.0,1.0,0.0,Unknown,0.006154,0.993846,0.0,6.0
2107,0061N00000VboWMQAZ,7538782,Exterior Accessories,Car Accessories,Northwest,Fields Sales,12.0,Closed Lost,4.0,15.0,15.0,300000.0,1.0,1.0,0.0,None,0.143791,0.856209,0.0,6.0
2108,0061N00000VboWNQAZ,6986573,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,83.0,Closed Lost,2.0,1.0,1.0,200000.0,1.0,5.0,0.0,Unknown,1.0,0.0,0.0,5.0
2109,0061N00000VboWOQAZ,6115316,Car Electronics,Car Electronics,Northwest,Reseller,26.0,Closed Lost,3.0,94.0,0.0,62500.0,4.0,1.0,0.0,Unknown,0.0,0.001065,0.0,4.0
2110,0061N00000VboWPQAZ,6546095,Exterior Accessories,Car Accessories,Midwest,Fields Sales,77.0,Closed Won,7.0,24.0,24.0,15337.0,4.0,3.0,0.0,Known,0.168724,0.082305,0.748971,2.0
2111,0061N00000VboWQQAZ,7893049,Tires & Wheels,Tires & Wheels,Southeast,Fields Sales,43.0,Closed Lost,2.0,6.0,6.0,110000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
2112,0061N00000VboWRQAZ,9443414,Exterior Accessories,Car Accessories,Southeast,Fields Sales,17.0,Closed Won,3.0,0.0,0.0,2000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
2113,0061N00000VboWSQAZ,7172217,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,77.0,Closed Won,1.0,0.0,0.0,381.0,2.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
2114,0061N00000VboWTQAZ,6148536,Performance Parts,Performance & Non-auto,Midwest,Reseller,23.0,Closed Won,3.0,8.0,8.0,61299.0,3.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
2115,0061N00000VboWUQAZ,6341080,Shelters & RV,Performance & Non-auto,Northeast,Reseller,71.0,Closed Lost,4.0,40.0,26.0,66290.0,1.0,1.0,0.0,Unknown,0.0,0.648101,0.012658,4.0
2116,0061N00000VboWVQAZ,7055034,Exterior Accessories,Car Accessories,Southwest,Fields Sales,4.0,Closed Lost,5.0,78.0,39.0,80000.0,4.0,5.0,1.0,Unknown,0.257653,0.063776,0.170918,4.0
2117,0061N00000VboWWQAZ,8492945,Interior Accessories,Car Accessories,Northwest,Other,26.0,Closed Won,4.0,2.0,2.0,5421.0,1.0,1.0,4.0,Unknown,0.0,0.0,1.0,1.0
2118,0061N00000VboWXQAZ,6636542,Shelters & RV,Performance & Non-auto,Pacific,Reseller,62.0,Closed Lost,2.0,36.0,36.0,31002.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,3.0
2119,0061N00000VboWYQAZ,7964279,Replacement Parts,Car Accessories,Northeast,Reseller,31.0,Closed Lost,3.0,17.0,1.0,88000.0,1.0,1.0,0.0,Unknown,0.0,0.029762,0.0,4.0
2120,0061N00000VboWZQAZ,6050792,Batteries & Accessories,Car Accessories,Southwest,Fields Sales,86.0,Closed Lost,2.0,36.0,36.0,250000.0,1.0,1.0,3.0,Unknown,0.0,1.0,0.0,6.0
2121,0061N00000VboWaQAJ,6841496,Towing & Hitches,Car Accessories,Pacific,Telesales,69.0,Closed Won,4.0,0.0,0.0,3630.0,4.0,1.0,3.0,None,0.666667,0.0,0.333333,1.0
2122,0061N00000VboWbQAJ,7530560,Exterior Accessories,Car Accessories,Midwest,Reseller,63.0,Closed Won,1.0,0.0,0.0,10000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
2123,0061N00000VboWcQAJ,8072650,Shelters & RV,Performance & Non-auto,Northwest,Reseller,28.0,Closed Won,4.0,16.0,16.0,765060.0,1.0,1.0,0.0,Known,0.0,0.018293,0.95122,7.0
2124,0061N00000VboWdQAJ,6232614,Exterior Accessories,Car Accessories,Midwest,Fields Sales,69.0,Closed Lost,2.0,46.0,46.0,7100.0,5.0,3.0,0.0,Unknown,1.0,0.0,0.0,1.0
2125,0061N00000VboWeQAJ,6859118,Garage & Car Care,Car Accessories,Midwest,Fields Sales,81.0,Closed Lost,4.0,4.0,4.0,20000.0,5.0,1.0,0.0,Unknown,0.025641,0.974359,0.0,2.0
2126,0061N00000VboWfQAJ,8353453,Batteries & Accessories,Car Accessories,Pacific,Other,28.0,Closed Lost,2.0,6.0,6.0,544101.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,7.0
2127,0061N00000VboWgQAJ,9480136,Exterior Accessories,Car Accessories,Northwest,Reseller,18.0,Closed Won,2.0,4.0,4.0,498736.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,6.0
2128,0061N00000VboWhQAJ,6363988,Shelters & RV,Performance & Non-auto,Northwest,Reseller,24.0,Closed Won,4.0,15.0,15.0,2631.0,3.0,2.0,0.0,Unknown,0.0,0.006579,0.993421,1.0
2129,0061N00000VboWiQAJ,7357246,Towing & Hitches,Car Accessories,Midwest,Fields Sales,43.0,Closed Won,2.0,0.0,0.0,29000.0,2.0,2.0,2.0,Unknown,0.0,0.0,0.0,3.0
2130,0061N00000VboWjQAJ,6919428,Batteries & Accessories,Car Accessories,Southeast,Fields Sales,65.0,Closed Lost,4.0,22.0,22.0,105000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,5.0
2131,0061N00000VboWkQAJ,6321561,Exterior Accessories,Car Accessories,Southeast,Reseller,24.0,Closed Won,4.0,1.0,1.0,88385.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,4.0
2132,0061N00000VboWlQAJ,6832065,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,79.0,Closed Lost,2.0,11.0,11.0,2000.0,2.0,2.0,0.0,None,0.0,1.0,0.0,1.0
2133,0061N00000VboWmQAJ,7741377,Exterior Accessories,Car Accessories,Southwest,Fields Sales,52.0,Closed Lost,2.0,4.0,4.0,45000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
2134,0061N00000VboWnQAJ,7288894,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,65.0,Closed Lost,3.0,9.0,9.0,23255.0,1.0,1.0,0.0,Unknown,0.488372,0.511628,0.0,2.0
2135,0061N00000VboWoQAJ,6773401,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,86.0,Closed Lost,2.0,7.0,7.0,32894.0,4.0,2.0,0.0,Unknown,0.0,1.0,0.0,3.0
2136,0061N00000VboWpQAJ,6262473,Interior Accessories,Car Accessories,Northeast,Reseller,24.0,Closed Won,2.0,0.0,0.0,146016.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,5.0
2137,0061N00000VboWqQAJ,8419121,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,11.0,Closed Lost,3.0,14.0,14.0,24539.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,2.0
2138,0061N00000VboWrQAJ,8144261,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,12.0,Closed Lost,6.0,29.0,29.0,99000.0,1.0,1.0,0.0,Unknown,0.006873,0.993127,0.0,4.0
2139,0061N00000VboWsQAJ,6637449,Garage & Car Care,Car Accessories,Northeast,Fields Sales,88.0,Closed Lost,2.0,0.0,0.0,0.0,2.0,4.0,0.0,Unknown,0.0,0.0,0.0,1.0
2140,0061N00000VboWtQAJ,7650251,Shelters & RV,Performance & Non-auto,Southeast,Other,51.0,Closed Lost,2.0,8.0,8.0,180000.0,1.0,1.0,0.0,None,0.0,0.0,1.0,5.0
2141,0061N00000VboWuQAJ,7525060,Exterior Accessories,Car Accessories,Pacific,Fields Sales,60.0,Closed Won,5.0,2.0,2.0,8000.0,5.0,5.0,0.0,Unknown,0.0,0.1875,0.8125,1.0
2142,0061N00000VboWvQAJ,7024755,Exterior Accessories,Car Accessories,Midwest,Fields Sales,43.0,Closed Won,3.0,4.0,0.0,19000.0,3.0,4.0,0.0,None,0.0,0.0,0.0,2.0
2143,0061N00000VboWwQAJ,9614875,Interior Accessories,Car Accessories,Midwest,Reseller,15.0,Closed Won,3.0,2.0,2.0,2500.0,1.0,1.0,0.0,None,0.636364,0.0,0.363636,1.0
2144,0061N00000VboWxQAJ,7541866,Shelters & RV,Performance & Non-auto,Northeast,Reseller,17.0,Closed Lost,4.0,33.0,33.0,150000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
2145,0061N00000VboWyQAJ,7281008,Replacement Parts,Car Accessories,Midwest,Reseller,71.0,Closed Won,3.0,2.0,2.0,33320.0,5.0,4.0,2.0,Unknown,0.0,1.0,0.0,3.0
2146,0061N00000VboWzQAJ,7847305,Garage & Car Care,Car Accessories,Midwest,Reseller,44.0,Closed Lost,2.0,7.0,7.0,5000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
2147,0061N00000VboX0QAJ,6964899,Motorcycle Parts,Performance & Non-auto,Northeast,Reseller,41.0,Closed Won,3.0,28.0,28.0,275000.0,5.0,5.0,1.0,Unknown,0.0,1.0,0.0,6.0
2148,0061N00000VboX1QAJ,8450036,Interior Accessories,Car Accessories,Pacific,Fields Sales,20.0,Closed Lost,2.0,10.0,10.0,38753.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
2149,0061N00000VboX2QAJ,7028261,Exterior Accessories,Car Accessories,Midwest,Reseller,76.0,Closed Won,3.0,7.0,7.0,17661.0,3.0,1.0,1.0,Unknown,0.0,0.014085,0.985915,2.0
2150,0061N00000VboX3QAJ,8064678,Interior Accessories,Car Accessories,Mid-Atlantic,Reseller,3.0,Closed Won,6.0,29.0,29.0,15000.0,1.0,1.0,0.0,Unknown,0.209622,0.718213,0.072165,2.0
2151,0061N00000VboX4QAJ,7674610,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,45.0,Closed Won,2.0,13.0,13.0,248.0,1.0,1.0,4.0,None,1.0,0.0,0.0,1.0
2152,0061N00000VboX5QAJ,7815248,Shelters & RV,Performance & Non-auto,Pacific,Reseller,16.0,Closed Lost,5.0,22.0,22.0,20000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,2.0
2153,0061N00000VboX6QAJ,9510142,Batteries & Accessories,Car Accessories,Northeast,Other,23.0,Closed Lost,1.0,0.0,0.0,75000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
2154,0061N00000VboX7QAJ,7064967,Interior Accessories,Car Accessories,Northwest,Reseller,73.0,Closed Lost,2.0,9.0,9.0,65789.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
2155,0061N00000VboX8QAJ,8547888,Exterior Accessories,Car Accessories,Northeast,Reseller,27.0,Closed Won,2.0,0.0,0.0,25180.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
2156,0061N00000VboX9QAJ,6632098,Performance Parts,Performance & Non-auto,Pacific,Reseller,62.0,Closed Lost,2.0,36.0,36.0,38753.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
2157,0061N00000VboXAQAZ,7099472,Towing & Hitches,Car Accessories,Southeast,Fields Sales,45.0,Closed Won,5.0,6.0,6.0,24000.0,2.0,1.0,0.0,Known,0.0,0.516129,0.370968,2.0
2158,0061N00000VboXBQAZ,6305596,Garage & Car Care,Car Accessories,Southeast,Fields Sales,46.0,Closed Lost,3.0,66.0,66.0,500000.0,1.0,1.0,0.0,Unknown,0.546003,0.453997,0.0,7.0
2159,0061N00000VboXCQAZ,8230496,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,15.0,Closed Lost,2.0,24.0,24.0,102000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,5.0
2160,0061N00000VboXDQAZ,7910246,Interior Accessories,Car Accessories,Northeast,Fields Sales,28.0,Closed Lost,3.0,21.0,21.0,117000.0,1.0,1.0,0.0,Unknown,0.019324,0.980676,0.0,5.0
2161,0061N00000VboXEQAZ,9690980,Exterior Accessories,Car Accessories,Southeast,Fields Sales,12.0,Closed Won,2.0,2.0,2.0,175000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
2162,0061N00000VboXFQAZ,8488510,Performance Parts,Performance & Non-auto,Southeast,Fields Sales,18.0,Closed Won,6.0,11.0,10.0,475000.0,1.0,1.0,2.0,Unknown,0.235849,0.641509,0.028302,6.0
2163,0061N00000VboXGQAZ,9626316,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,16.0,Closed Won,1.0,0.0,0.0,79.0,1.0,1.0,0.0,None,0.0,0.0,0.0,1.0
2164,0061N00000VboXHQAZ,8412272,Exterior Accessories,Car Accessories,Pacific,Reseller,32.0,Closed Won,1.0,0.0,0.0,10406.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
2165,0061N00000VboXIQAZ,8088303,Interior Accessories,Car Accessories,Pacific,Other,39.0,Closed Lost,3.0,5.0,5.0,150000.0,1.0,1.0,0.0,Unknown,0.021277,0.978723,0.0,5.0
2166,0061N00000VboXJQAZ,7377728,Garage & Car Care,Car Accessories,Midwest,Reseller,70.0,Closed Won,1.0,0.0,0.0,5650.0,2.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
2167,0061N00000VboXKQAZ,6741619,Garage & Car Care,Car Accessories,Midwest,Reseller,91.0,Closed Won,4.0,3.0,2.0,10818.0,3.0,3.0,0.0,Unknown,0.0,0.037037,0.518519,2.0
2168,0061N00000VboXLQAZ,5977743,Replacement Parts,Car Accessories,Midwest,Reseller,23.0,Closed Won,4.0,3.0,3.0,8628.0,2.0,5.0,2.0,Unknown,0.0,0.8,0.2,1.0
2169,0061N00000VboXMQAZ,6910037,Exterior Accessories,Car Accessories,Northeast,Fields Sales,55.0,Closed Won,2.0,32.0,32.0,17000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,2.0
2170,0061N00000VboXNQAZ,7502980,Garage & Car Care,Car Accessories,Pacific,Reseller,65.0,Closed Lost,1.0,0.0,0.0,54255.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
2171,0061N00000VboXOQAZ,8100360,Batteries & Accessories,Car Accessories,Midwest,Other,29.0,Closed Won,2.0,14.0,14.0,48000.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,3.0
2172,0061N00000VboXPQAZ,8088542,Replacement Parts,Car Accessories,Midwest,Fields Sales,36.0,Closed Lost,2.0,8.0,8.0,20000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
2173,0061N00000VboXQQAZ,7024225,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,61.0,Closed Lost,2.0,22.0,22.0,50000.0,4.0,2.0,0.0,Unknown,1.0,0.0,0.0,4.0
2174,0061N00000VboXRQAZ,7029630,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,74.0,Closed Lost,3.0,10.0,10.0,300000.0,1.0,1.0,0.0,Unknown,0.0,0.115789,0.884211,6.0
2175,0061N00000VboXSQAZ,7223708,Interior Accessories,Car Accessories,Pacific,Fields Sales,50.0,Closed Lost,2.0,26.0,26.0,100000.0,4.0,5.0,0.0,Unknown,1.0,0.0,0.0,5.0
2176,0061N00000VboXTQAZ,6744712,Exterior Accessories,Car Accessories,Northwest,Fields Sales,44.0,Closed Won,5.0,2.0,1.0,90000.0,5.0,5.0,0.0,None,0.0,0.266667,0.533333,4.0
2177,0061N00000VboXUQAZ,8003159,Exterior Accessories,Car Accessories,Southwest,Reseller,39.0,Closed Lost,2.0,8.0,8.0,73432.0,1.0,1.0,0.0,Known,0.0,1.0,0.0,4.0
2178,0061N00000VboXVQAZ,9365189,Exterior Accessories,Car Accessories,Midwest,Reseller,26.0,Closed Won,1.0,0.0,0.0,26295.0,1.0,1.0,2.0,Unknown,0.0,0.0,0.0,3.0
2179,0061N00000VboXWQAZ,8501828,Shelters & RV,Performance & Non-auto,Southeast,Reseller,12.0,Closed Lost,5.0,11.0,11.0,40000.0,1.0,1.0,0.0,Unknown,0.311321,0.688679,0.0,3.0
2180,0061N00000VboXXQAZ,6936468,Exterior Accessories,Car Accessories,Midwest,Reseller,83.0,Closed Won,4.0,3.0,3.0,150000.0,3.0,2.0,0.0,Unknown,0.172414,0.310345,0.517241,5.0
2181,0061N00000VboXYQAZ,10007171,Exterior Accessories,Car Accessories,Southwest,Telesales,0.0,Closed Won,3.0,1.0,1.0,28000.0,1.0,1.0,2.0,Unknown,0.0,0.0,1.0,3.0
2182,0061N00000VboXZQAZ,5315435,Exterior Accessories,Car Accessories,Pacific,Fields Sales,87.0,Closed Lost,7.0,66.0,66.0,465000.0,5.0,5.0,0.0,Unknown,0.364188,0.635812,0.0,6.0
2183,0061N00000VboXaQAJ,6824725,Exterior Accessories,Car Accessories,Midwest,Fields Sales,86.0,Closed Lost,3.0,4.0,4.0,35000.0,1.0,5.0,0.0,Unknown,0.340909,0.659091,0.0,3.0
2184,0061N00000VboXbQAJ,6062589,Replacement Parts,Car Accessories,Mid-Atlantic,Reseller,24.0,Closed Won,3.0,5.0,5.0,15000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
2185,0061N00000VboXcQAJ,5590865,Exterior Accessories,Car Accessories,Northwest,Fields Sales,44.0,Closed Won,5.0,23.0,21.0,78947.0,1.0,1.0,0.0,Known,0.0,0.097345,0.836283,4.0
2186,0061N00000VboXdQAJ,7185089,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,53.0,Closed Lost,5.0,18.0,18.0,4300.0,1.0,1.0,4.0,Known,0.0,0.0,1.0,1.0
2187,0061N00000VboXeQAJ,8467233,Batteries & Accessories,Car Accessories,Southeast,Reseller,21.0,Closed Won,5.0,8.0,8.0,15000.0,1.0,1.0,1.0,None,0.0,0.346154,0.653846,2.0
2188,0061N00000VboXfQAJ,9451043,Exterior Accessories,Car Accessories,Midwest,Fields Sales,9.0,Closed Won,3.0,13.0,13.0,200000.0,1.0,1.0,4.0,Unknown,0.798507,0.201493,0.0,5.0
2189,0061N00000VboXgQAJ,7485344,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,19.0,Closed Lost,3.0,47.0,47.0,123600.0,1.0,1.0,0.0,Unknown,0.298283,0.701717,0.0,5.0
2190,0061N00000VboXhQAJ,9626514,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,16.0,Closed Won,1.0,0.0,0.0,905.0,1.0,1.0,1.0,None,0.0,0.0,0.0,1.0
2191,0061N00000VboXiQAJ,7824402,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,37.0,Closed Won,3.0,0.0,0.0,135000.0,1.0,1.0,2.0,Unknown,0.0,0.0,0.0,5.0
2192,0061N00000VboXjQAJ,6296032,Exterior Accessories,Car Accessories,Midwest,Reseller,51.0,Closed Won,11.0,32.0,32.0,50000.0,2.0,4.0,3.0,Unknown,0.363354,0.338509,0.298137,4.0
2193,0061N00000VboXkQAJ,8465574,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,21.0,Closed Lost,3.0,8.0,8.0,100000.0,1.0,1.0,0.0,None,0.765432,0.234568,0.0,5.0
2194,0061N00000VboXlQAJ,5779347,Garage & Car Care,Car Accessories,Northeast,Reseller,62.0,Closed Lost,5.0,71.0,71.0,25000.0,1.0,1.0,0.0,Unknown,0.113154,0.886846,0.0,3.0
2195,0061N00000VboXmQAJ,7919563,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,46.0,Closed Won,3.0,3.0,3.0,10000.0,1.0,1.0,4.0,Known,0.310345,0.689655,0.0,2.0
2196,0061N00000VboXnQAJ,7081753,Towing & Hitches,Car Accessories,Southeast,Fields Sales,58.0,Closed Lost,2.0,23.0,23.0,200000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
2197,0061N00000VboXoQAJ,6717907,Shelters & RV,Performance & Non-auto,Pacific,Reseller,86.0,Closed Lost,2.0,9.0,9.0,2000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
2198,0061N00000VboXpQAJ,8495581,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,27.0,Closed Lost,2.0,2.0,2.0,47500.0,1.0,1.0,4.0,Unknown,1.0,0.0,0.0,3.0
2199,0061N00000VboXqQAJ,7864323,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,41.0,Closed Lost,3.0,9.0,9.0,150000.0,1.0,1.0,0.0,Unknown,0.274725,0.725275,0.0,5.0
2200,0061N00000Vbob5QAB,6659371,Garage & Car Care,Car Accessories,Midwest,Fields Sales,75.0,Value Proposition,2.0,22.0,22.0,40000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,3.0
2201,0061N00000Vbob6QAB,8297308,Shelters & RV,Performance & Non-auto,Southwest,Reseller,7.0,Value Proposition,8.0,26.0,26.0,50000.0,1.0,1.0,0.0,Unknown,0.0,0.224806,0.775194,4.0
2202,0061N00000Vbob7QAB,9475397,Shelters & RV,Performance & Non-auto,Midwest,Reseller,7.0,Value Proposition,6.0,13.0,13.0,672863.0,1.0,1.0,0.0,Unknown,0.0,0.661417,0.338583,7.0
2203,0061N00000Vbob8QAB,9812083,Towing & Hitches,Car Accessories,Southwest,Fields Sales,4.0,Value Proposition,3.0,7.0,7.0,50000.0,1.0,1.0,0.0,Unknown,0.577465,0.422535,0.0,4.0
2204,0061N00000Vbob9QAB,8166732,Interior Accessories,Car Accessories,Northwest,Fields Sales,40.0,Value Proposition,2.0,1.0,1.0,50000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
2205,0061N00000VbobAQAR,6643057,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,49.0,Value Proposition,2.0,49.0,49.0,12885.0,2.0,2.0,0.0,Unknown,0.0,1.0,0.0,2.0
2206,0061N00000VbobBQAR,9812537,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,10.0,Value Proposition,2.0,0.0,0.0,77507.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
2207,0061N00000VbobCQAR,7421442,Garage & Car Care,Car Accessories,Midwest,Fields Sales,65.0,Value Proposition,2.0,2.0,2.0,100000.0,1.0,4.0,0.0,Unknown,1.0,0.0,0.0,5.0
2208,0061N00000VbobDQAR,9475658,Shelters & RV,Performance & Non-auto,Northwest,Reseller,10.0,Value Proposition,2.0,12.0,12.0,300000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,6.0
2209,0061N00000VbobEQAR,7549106,Garage & Car Care,Car Accessories,Southeast,Reseller,63.0,Value Proposition,2.0,0.0,0.0,80000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
2210,0061N00000VbobFQAR,7016199,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,16.0,Value Proposition,6.0,59.0,59.0,19736.0,1.0,2.0,0.0,Unknown,0.0,0.808475,0.191525,2.0
2211,0061N00000VbobGQAR,6782732,Shelters & RV,Performance & Non-auto,Pacific,Telesales,73.0,Value Proposition,4.0,14.0,14.0,66000.0,1.0,2.0,3.0,Known,0.0,0.080292,0.919708,4.0
2212,0061N00000VbobHQAR,6355429,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,24.0,Value Proposition,4.0,2.0,2.0,10000.0,1.0,1.0,1.0,Unknown,0.0,0.166667,0.833333,2.0
2213,0061N00000VbobIQAR,8223044,Garage & Car Care,Car Accessories,Pacific,Fields Sales,35.0,Value Proposition,2.0,4.0,4.0,147000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
2214,0061N00000VbobJQAR,7120415,Exterior Accessories,Car Accessories,Pacific,Reseller,34.0,Value Proposition,4.0,17.0,17.0,100000.0,3.0,4.0,0.0,Known,0.0,1.0,0.0,5.0
2215,0061N00000VbobKQAR,8339999,Performance Parts,Performance & Non-auto,Southwest,Reseller,18.0,Value Proposition,3.0,17.0,0.0,18769.0,1.0,1.0,0.0,Unknown,0.0,0.005814,0.0,2.0
2216,0061N00000VbobLQAR,6673794,Garage & Car Care,Car Accessories,Southeast,Fields Sales,20.0,Value Proposition,8.0,75.0,68.0,208000.0,1.0,2.0,0.0,Known,0.0,0.085906,0.820134,5.0
2217,0061N00000VbobMQAR,7289090,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,63.0,Value Proposition,2.0,10.0,10.0,110000.0,2.0,5.0,0.0,Unknown,0.0,1.0,0.0,5.0
2218,0061N00000VbobNQAR,5799683,Garage & Car Care,Car Accessories,Southwest,Reseller,24.0,Value Proposition,4.0,4.0,4.0,5000.0,3.0,2.0,0.0,Unknown,0.0,1.0,0.0,1.0
2219,0061N00000VbobOQAR,6549356,Exterior Accessories,Car Accessories,Pacific,Reseller,24.0,Value Proposition,2.0,0.0,0.0,82157.0,4.0,4.0,3.0,Unknown,0.0,0.0,0.0,4.0
2220,0061N00000VbobPQAR,9648622,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,16.0,Value Proposition,1.0,0.0,0.0,1687.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
2221,0061N00000VbobQQAR,9997960,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,3.0,Value Proposition,3.0,1.0,1.0,2500.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
2222,0061N00000VbobRQAR,10035548,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,0.0,Value Proposition,3.0,2.0,1.0,90000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.631579,4.0
2223,0061N00000VbobSQAR,7470110,Motorcycle Parts,Performance & Non-auto,Midwest,Telecoverage,39.0,Value Proposition,2.0,27.0,27.0,50000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,4.0
2224,0061N00000VbobTQAR,7058987,Exterior Accessories,Car Accessories,Pacific,Other,79.0,Value Proposition,2.0,3.0,0.0,46000.0,5.0,4.0,0.0,Unknown,0.0,0.0,0.0,3.0
2225,0061N00000VbobUQAR,7266329,Interior Accessories,Car Accessories,Southwest,Fields Sales,71.0,Value Proposition,2.0,3.0,3.0,40000.0,3.0,3.0,0.0,Unknown,0.0,1.0,0.0,3.0
