,Id,Name,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c,NF_Subgroup__c_Batteries & Accessories,NF_Subgroup__c_Car Electronics,NF_Subgroup__c_Exterior Accessories,NF_Subgroup__c_Garage & Car Care,NF_Subgroup__c_Interior Accessories,NF_Subgroup__c_Motorcycle Parts,NF_Subgroup__c_Performance Parts,NF_Subgroup__c_Replacement Parts,NF_Subgroup__c_Shelters & RV,NF_Subgroup__c_Tires & Wheels,NF_Subgroup__c_Towing & Hitches,NF_Group__c_Car Accessories,NF_Group__c_Car Electronics,NF_Group__c_Performance & Non-auto,NF_Group__c_Tires & Wheels,NF_Region__c_Mid-Atlantic,NF_Region__c_Midwest,NF_Region__c_Northeast,NF_Region__c_Northwest,NF_Region__c_Pacific,NF_Region__c_Southeast,NF_Region__c_Southwest,NF_Route__c_Fields Sales,NF_Route__c_Other,NF_Route__c_Reseller,NF_Route__c_Telecoverage,NF_Route__c_Telesales,MainCompetitors__c_Known,MainCompetitors__c_None,MainCompetitors__c_Unknown
2055,0061N00000VboVWQAZ,8322532,0.0555555555556,0.0,0.25,0.153005464481,0.153005464481,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2056,0061N00000VboVXQAZ,9638925,0.0952380952381,1.0,0.0625,0.0,0.0,0.046,0.0,0.0,0.25,0.0,0.0,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2057,0061N00000VboVYQAZ,9393207,0.174603174603,0.0,0.25,0.016393442623,0.016393442623,0.1,0.0,0.0,0.0,0.364643113588,0.0,0.444685821261,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2058,0061N00000VboVZQAZ,5930223,0.650793650794,0.0,0.125,0.24043715847,0.24043715847,0.0,1.0,0.0,0.0,0.350977242824,0.457136830883,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2059,0061N00000VboVaQAJ,6127476,0.18253968254,1.0,0.0625,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2060,0061N00000VboVbQAJ,8445917,0.18253968254,0.0,0.0625,0.0382513661202,0.0382513661202,0.105,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2061,0061N00000VboVcQAJ,7204926,0.452380952381,0.0,0.0625,0.103825136612,0.103825136612,0.052,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2062,0061N00000VboVdQAJ,6476293,0.214285714286,0.0,0.5625,0.404371584699,0.404371584699,0.02,1.0,1.0,0.0,0.0,0.460961623241,0.346706826927,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2063,0061N00000VboVeQAJ,7850151,0.126984126984,0.0,0.1875,0.185792349727,0.185792349727,0.03,0.0,0.0,0.0,0.0,0.00290278284637,0.691692623204,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2064,0061N00000VboVfQAJ,9384938,0.0555555555556,1.0,0.25,0.0109289617486,0.0109289617486,0.003,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2065,0061N00000VboVgQAJ,9841543,0.0,0.0,0.0625,0.0491803278689,0.0491803278689,0.05,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2066,0061N00000VboVhQAJ,6612107,0.666666666667,1.0,0.1875,0.0327868852459,0.0327868852459,0.057032,0.75,0.25,0.0,0.0,0.168335033129,0.597003503493,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2067,0061N00000VboViQAJ,6649496,0.698412698413,1.0,0.25,0.0546448087432,0.0546448087432,0.0015,0.0,0.0,0.0,0.269475840239,0.0102562246569,0.519039001444,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2068,0061N00000VboVjQAJ,6162767,0.515873015873,0.0,0.25,0.251366120219,0.251366120219,0.06,1.0,0.75,0.0,0.0901130617882,0.644850444635,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2069,0061N00000VboVkQAJ,7442153,0.380952380952,0.0,0.125,0.0983606557377,0.0983606557377,0.11,0.75,0.75,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2070,0061N00000VboVlQAJ,8488364,0.119047619048,0.0,0.0625,0.0765027322404,0.0765027322404,0.061349,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2071,0061N00000VboVmQAJ,7983340,0.333333333333,1.0,0.4375,0.0273224043716,0.0218579234973,0.015,0.0,0.0,0.0,0.0,0.336472236621,0.398030204248,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2072,0061N00000VboVnQAJ,9714029,0.047619047619,0.0,0.0625,0.0437158469945,0.0437158469945,0.2,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2073,0061N00000VboVoQAJ,5806628,0.706349206349,0.0,0.125,0.234972677596,0.234972677596,0.016,0.5,0.0,0.0,0.314014802728,0.489248502987,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2074,0061N00000VboVpQAJ,6626243,0.5,0.0,0.125,0.196721311475,0.196721311475,0.100759,0.0,0.0,0.5,0.0,0.69314718056,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2075,0061N00000VboVqQAJ,7477889,0.436507936508,1.0,0.1875,0.0546448087432,0.0546448087432,0.286,0.0,0.0,0.0,0.0,0.399034475842,0.379489305915,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2076,0061N00000VboVrQAJ,9799096,0.0555555555556,1.0,0.1875,0.0218579234973,0.0218579234973,0.009707,0.0,0.0,0.0,0.0,0.0240973134838,0.617161523582,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2077,0061N00000VboVsQAJ,9418412,0.142857142857,1.0,0.25,0.0327868852459,0.0327868852459,0.016,0.0,0.0,0.25,0.0,0.660886351129,0.0,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2078,0061N00000VboVtQAJ,8327870,0.277777777778,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.75,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2079,0061N00000VboVuQAJ,7545469,0.428571428571,0.0,0.0625,0.0491803278689,0.0491803278689,0.031002,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2080,0061N00000VboVvQAJ,7151395,0.531746031746,1.0,0.375,0.0655737704918,0.0546448087432,0.303,0.0,0.75,0.0,0.203827797476,0.317662873018,0.210895246139,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2081,0061N00000VboVwQAJ,7712901,0.222222222222,0.0,0.125,0.158469945355,0.158469945355,0.009868,0.0,0.0,0.0,0.0,0.352542416799,0.455727204327,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2082,0061N00000VboVxQAJ,8043357,0.126984126984,0.0,0.0625,0.158469945355,0.158469945355,0.03,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2083,0061N00000VboVyQAJ,6827491,0.436507936508,1.0,0.3125,0.0601092896175,0.0437158469945,0.006,0.25,0.0,0.0,0.0,0.399599941597,0.219628581038,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2084,0061N00000VboVzQAJ,8198820,0.31746031746,1.0,0.0,0.0,0.0,0.016972,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2085,0061N00000VboW0QAJ,10038694,0.0,1.0,0.125,0.0109289617486,0.0,0.015501,0.0,0.0,0.0,0.0,0.0512936943875,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2086,0061N00000VboW1QAJ,6803533,0.722222222222,1.0,0.0,0.0,0.0,0.02052,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2087,0061N00000VboW2QAJ,6744676,0.65873015873,0.0,0.0625,0.0601092896175,0.0601092896175,0.005,1.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2088,0061N00000VboW3QAJ,7166224,0.579365079365,0.0,0.0625,0.0273224043716,0.0273224043716,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2089,0061N00000VboW4QAJ,6441100,0.706349206349,0.0,0.0625,0.0928961748634,0.0928961748634,0.0217,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2090,0061N00000VboW5QAJ,5832252,0.722222222222,1.0,0.25,0.20218579235,0.20218579235,0.005,0.5,0.0,0.5,0.185444176339,0.209648095926,0.446608970823,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2091,0061N00000VboW6QAJ,8235785,0.293650793651,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2092,0061N00000VboW7QAJ,7820079,0.34126984127,0.0,0.125,0.0491803278689,0.0491803278689,0.015,0.0,0.0,0.0,0.209091684651,0.56953330354,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2093,0061N00000VboW8QAJ,8186419,0.301587301587,0.0,0.0625,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2094,0061N00000VboW9QAJ,5700348,0.952380952381,1.0,0.1875,0.0928961748634,0.0546448087432,0.00322,0.0,0.0,0.0,0.0,0.322168278184,0.181346081172,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2095,0061N00000VboWAQAZ,8061460,0.31746031746,0.0,0.125,0.0218579234973,0.0218579234973,0.056,0.0,0.0,0.0,0.117783035656,0.628608659422,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2096,0061N00000VboWBQAZ,6463075,0.34126984127,1.0,0.25,0.0710382513661,0.0710382513661,0.095504,1.0,1.0,0.0,0.428812425951,0.00784316183603,0.376168798079,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2097,0061N00000VboWCQAZ,8068197,0.293650793651,1.0,0.0625,0.0382513661202,0.0382513661202,0.004,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2098,0061N00000VboWDQAZ,8175912,0.222222222222,1.0,0.25,0.0710382513661,0.0601092896175,0.026,0.0,0.0,0.0,0.0889472519739,0.355123641291,0.29924273968,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2099,0061N00000VboWEQAZ,8459555,0.238095238095,1.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2100,0061N00000VboWFQAZ,6518293,0.5,0.0,0.1875,0.207650273224,0.207650273224,0.015,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2101,0061N00000VboWGQAZ,8471539,0.230158730159,1.0,0.0,0.0,0.0,0.012401,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2102,0061N00000VboWHQAZ,8520656,0.0634920634921,0.0,0.0625,0.109289617486,0.109289617486,0.085,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2103,0061N00000VboWIQAZ,6909831,0.507936507937,0.0,0.0625,0.125683060109,0.125683060109,0.05,1.0,0.5,0.0,0.0,0.69314718056,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2104,0061N00000VboWJQAZ,6521335,0.706349206349,0.0,0.0625,0.0710382513661,0.0710382513661,0.04,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2105,0061N00000VboWKQAZ,6299379,0.31746031746,0.0,0.3125,0.387978142077,0.256830601093,0.2,0.0,1.0,0.0,0.0,0.037117541499,0.480106176236,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2106,0061N00000VboWLQAZ,6133804,0.68253968254,0.0,0.125,0.180327868852,0.180327868852,0.26,0.0,0.0,0.0,0.0061351414727,0.690065436862,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2107,0061N00000VboWMQAZ,7538782,0.0952380952381,0.0,0.1875,0.0819672131148,0.0819672131148,0.3,0.0,0.0,0.0,0.13434818396,0.618536235783,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2108,0061N00000VboWNQAZ,6986573,0.65873015873,0.0,0.0625,0.00546448087432,0.00546448087432,0.2,0.0,1.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2109,0061N00000VboWOQAZ,6115316,0.206349206349,0.0,0.125,0.513661202186,0.0,0.0625,0.75,0.0,0.0,0.0,0.00106443328983,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2110,0061N00000VboWPQAZ,6546095,0.611111111111,1.0,0.375,0.131147540984,0.131147540984,0.015337,0.75,0.5,0.0,0.155912555384,0.0790930260995,0.559027614996,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2111,0061N00000VboWQQAZ,7893049,0.34126984127,0.0,0.0625,0.0327868852459,0.0327868852459,0.11,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2112,0061N00000VboWRQAZ,9443414,0.134920634921,1.0,0.125,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2113,0061N00000VboWSQAZ,7172217,0.611111111111,1.0,0.0,0.0,0.0,0.000381,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2114,0061N00000VboWTQAZ,6148536,0.18253968254,1.0,0.125,0.0437158469945,0.0437158469945,0.061299,0.5,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2115,0061N00000VboWUQAZ,6341080,0.563492063492,0.0,0.1875,0.218579234973,0.142076502732,0.06629,0.0,0.0,0.0,0.0,0.499623716017,0.0125785572068,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2116,0061N00000VboWVQAZ,7055034,0.031746031746,0.0,0.25,0.426229508197,0.213114754098,0.08,0.75,1.0,0.25,0.229247285571,0.0618248424399,0.157788056545,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2117,0061N00000VboWWQAZ,8492945,0.206349206349,1.0,0.1875,0.0109289617486,0.0109289617486,0.005421,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2118,0061N00000VboWXQAZ,6636542,0.492063492063,0.0,0.0625,0.196721311475,0.196721311475,0.031002,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2119,0061N00000VboWYQAZ,7964279,0.246031746032,0.0,0.125,0.0928961748634,0.00546448087432,0.088,0.0,0.0,0.0,0.0,0.0293277075801,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2120,0061N00000VboWZQAZ,6050792,0.68253968254,0.0,0.0625,0.196721311475,0.196721311475,0.25,0.0,0.0,0.75,0.0,0.69314718056,0.0,0.833333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2121,0061N00000VboWaQAJ,6841496,0.547619047619,1.0,0.1875,0.0,0.0,0.00363,0.75,0.0,0.75,0.510825823766,0.0,0.287681822452,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2122,0061N00000VboWbQAJ,7530560,0.5,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2123,0061N00000VboWcQAJ,8072650,0.222222222222,1.0,0.1875,0.0874316939891,0.0874316939891,0.76506,0.0,0.0,0.0,0.0,0.0181276959698,0.66845481797,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2124,0061N00000VboWdQAJ,6232614,0.547619047619,0.0,0.0625,0.251366120219,0.251366120219,0.0071,1.0,0.5,0.0,0.69314718056,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2125,0061N00000VboWeQAJ,6859118,0.642857142857,0.0,0.1875,0.0218579234973,0.0218579234973,0.02,1.0,0.0,0.0,0.0253177829843,0.680243788711,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2126,0061N00000VboWfQAJ,8353453,0.222222222222,0.0,0.0625,0.0327868852459,0.0327868852459,0.544101,0.0,0.0,0.0,0.69314718056,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2127,0061N00000VboWgQAJ,9480136,0.142857142857,1.0,0.0625,0.0218579234973,0.0218579234973,0.498736,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2128,0061N00000VboWhQAJ,6363988,0.190476190476,1.0,0.1875,0.0819672131148,0.0819672131148,0.002631,0.5,0.25,0.0,0.0,0.00655745283374,0.68985225826,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2129,0061N00000VboWiQAJ,7357246,0.34126984127,1.0,0.0625,0.0,0.0,0.029,0.25,0.25,0.5,0.0,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2130,0061N00000VboWjQAJ,6919428,0.515873015873,0.0,0.1875,0.120218579235,0.120218579235,0.105,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2131,0061N00000VboWkQAJ,6321561,0.190476190476,1.0,0.1875,0.00546448087432,0.00546448087432,0.088385,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2132,0061N00000VboWlQAJ,6832065,0.626984126984,0.0,0.0625,0.0601092896175,0.0601092896175,0.002,0.25,0.25,0.0,0.0,0.69314718056,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2133,0061N00000VboWmQAJ,7741377,0.412698412698,0.0,0.0625,0.0218579234973,0.0218579234973,0.045,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2134,0061N00000VboWnQAJ,7288894,0.515873015873,0.0,0.125,0.0491803278689,0.0491803278689,0.023255,0.0,0.0,0.0,0.397682905166,0.413187215741,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2135,0061N00000VboWoQAJ,6773401,0.68253968254,0.0,0.0625,0.0382513661202,0.0382513661202,0.032894,0.75,0.25,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2136,0061N00000VboWpQAJ,6262473,0.190476190476,1.0,0.0625,0.0,0.0,0.146016,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2137,0061N00000VboWqQAJ,8419121,0.0873015873016,0.0,0.125,0.0765027322404,0.0765027322404,0.024539,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2138,0061N00000VboWrQAJ,8144261,0.0952380952381,0.0,0.3125,0.158469945355,0.158469945355,0.099,0.0,0.0,0.0,0.00684948860324,0.689704762231,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2139,0061N00000VboWsQAJ,6637449,0.698412698413,0.0,0.0625,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2140,0061N00000VboWtQAJ,7650251,0.404761904762,0.0,0.0625,0.0437158469945,0.0437158469945,0.18,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2141,0061N00000VboWuQAJ,7525060,0.47619047619,1.0,0.25,0.0109289617486,0.0109289617486,0.008,1.0,1.0,0.0,0.0,0.171850256927,0.594707107747,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2142,0061N00000VboWvQAJ,7024755,0.34126984127,1.0,0.125,0.0218579234973,0.0,0.019,0.5,0.75,0.0,0.0,0.0,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2143,0061N00000VboWwQAJ,9614875,0.119047619048,1.0,0.125,0.0109289617486,0.0109289617486,0.0025,0.0,0.0,0.0,0.49247670732,0.0,0.310154661637,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
