Random Num,NF_Opportunity,Close Date,Opportunity Name,NF_Subgroup,NF_Group,NF_Region,NF_Route,NF_Stage_Duration,Stage,NF_Stage_Change_Count,NF_Days_Through_Closing,NF_Days_Through_Qualified,Amount,NF_Client_Rev_Mil,NF_Client_Size_Employee,NF_Rev_T24M_Category,Main Compeitor(s),NF_Ratio_Identified_To_Total_Days,NF_Ratio_Validated_To_Total_Days,NF_Ratio_Qualified_To_Total_Days,NF_Deal_Size_Category
2333,1,6/6/2018,7801706,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,47,Value Proposition,3,6,6,50000,1,1,0,Unknown,0.666667,0.333333,0,4
2334,1,6/6/2018,9428025,Exterior Accessories,Car Accessories,Southwest,Telesales,20,Value Proposition,3,4,4,42000,1,1,0,Unknown,0.114286,0,0.885714,3
2338,1,6/6/2018,8172280,Towing & Hitches,Car Accessories,Northwest,Other,37,Value Proposition,3,4,4,55045,1,1,0,Unknown,0,0,0.897436,4
2338,1,6/6/2018,5925719,Exterior Accessories,Car Accessories,Midwest,Reseller,23,Value Proposition,2,0,0,99498,2,1,0,Unknown,0,0,0,4
2338,1,6/6/2018,6494962,Interior Accessories,Car Accessories,Northwest,Fields Sales,91,Value Proposition,5,12,11,400000,1,1,0,Unknown,0.284553,0.00813,0.560976,6
2340,1,6/6/2018,5087732,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,89,Value Proposition,8,73,73,30000,4,2,0,Known,0.855389,0.113233,0.031378,3
2340,1,6/6/2018,6084866,Garage & Car Care,Car Accessories,Midwest,Reseller,24,Value Proposition,4,8,8,500,4,4,1,Known,0.857143,0,0.142857,1
2340,1,6/6/2018,9528200,Shelters & RV,Performance & Non-auto,Midwest,Reseller,12,Value Proposition,2,8,8,114046,1,1,2,Unknown,0,1,0,5
2345,1,6/6/2018,6447867,Replacement Parts,Car Accessories,Midwest,Fields Sales,90,Value Proposition,6,16,16,100000,5,4,0,None,0.158228,0.037975,0.803797,5
2345,1,6/6/2018,6441506,Shelters & RV,Performance & Non-auto,Pacific,Fields Sales,84,Value Proposition,2,22,22,15500,1,1,0,None,0,1,0,2
2345,1,6/6/2018,6782657,Performance Parts,Performance & Non-auto,Northwest,Fields Sales,79,Value Proposition,2,14,14,100000,2,4,0,Unknown,1,0,0,5
2345,1,6/6/2018,9383419,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,25,Value Proposition,1,0,0,23500,1,1,0,Unknown,0,0,0,2
2346,1,6/6/2018,8092635,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,43,Value Proposition,1,0,0,2949,1,1,1,None,0,0,0,1
2346,1,6/6/2018,9912125,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,7,Value Proposition,2,0,0,1864,1,1,0,Unknown,1,0,0,1
2347,1,6/6/2018,8299542,Batteries & Accessories,Car Accessories,Pacific,Telesales,19,Value Proposition,2,17,17,155014,1,1,0,None,0,1,0,5
2348,1,6/6/2018,7116503,Exterior Accessories,Car Accessories,Southeast,Reseller,76,Value Proposition,3,4,4,24000,1,1,2,Unknown,0,0.085714,0.914286,2
2349,1,6/6/2018,9999510,Car Electronics,Car Electronics,Pacific,Fields Sales,0,Value Proposition,2,4,0,7750,1,1,0,Unknown,0,0,0,1
2350,1,6/6/2018,7535400,Replacement Parts,Car Accessories,Pacific,Reseller,54,Value Proposition,6,9,3,25000,1,1,0,None,0.166667,0,0.2,3
2351,1,6/6/2018,7787849,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,16,Value Proposition,3,37,37,5700,1,1,0,Unknown,0,1,0,1
2351,1,6/6/2018,7058792,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,75,Value Proposition,2,7,7,200000,4,1,0,Unknown,0,1,0,5
2351,1,6/6/2018,4835059,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,88,Value Proposition,5,34,34,416,1,1,0,Known,0.06686,0,0.93314,1
2352,1,6/6/2018,6760108,Garage & Car Care,Car Accessories,Southeast,Reseller,60,Value Proposition,2,34,34,20000,1,1,0,Unknown,0,1,0,2
2352,1,6/6/2018,6242672,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,86,Value Proposition,2,28,28,10000,1,1,0,Unknown,0,1,0,2
2352,1,6/6/2018,7302614,Exterior Accessories,Car Accessories,Southwest,Reseller,55,Value Proposition,4,18,14,70000,1,1,0,Known,0,0.129944,0.638418,4
2357,1,6/6/2018,7850328,Garage & Car Care,Car Accessories,Northwest,Reseller,46,Value Proposition,2,5,5,59305,1,1,2,Unknown,0,1,0,4
2360,1,6/6/2018,9634615,Interior Accessories,Car Accessories,Midwest,Fields Sales,12,Value Proposition,4,4,4,30000,1,1,0,Unknown,0.261905,0.333333,0.404762,3
2360,1,6/6/2018,6608355,Tires & Wheels,Tires & Wheels,Midwest,Fields Sales,87,Value Proposition,3,12,12,56000,3,2,0,Known,0.729508,0.270492,0,4
2361,1,6/6/2018,9519614,Exterior Accessories,Car Accessories,Pacific,Telesales,8,Value Proposition,3,1,1,8000,1,1,0,Unknown,0,0,1,1
2361,1,6/6/2018,6444143,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,90,Value Proposition,3,16,16,550000,1,4,0,Unknown,0,0.006173,0.993827,7
2362,1,6/6/2018,7353349,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,43,Value Proposition,6,4,1,80000,1,1,0,None,0,0,0.318182,4
2363,1,6/6/2018,7557690,Exterior Accessories,Car Accessories,Pacific,Fields Sales,54,Value Proposition,4,8,8,150000,1,1,0,None,0.0125,0,0.9875,5
2363,1,6/6/2018,6776984,Batteries & Accessories,Car Accessories,Northeast,Reseller,41,Value Proposition,2,0,0,53000,3,1,0,Unknown,0,0,0,4
2366,1,6/6/2018,6841571,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,74,Value Proposition,4,15,15,150000,5,2,1,Unknown,0,0.269737,0.730263,5
2366,1,6/6/2018,7154217,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,77,Value Proposition,2,0,0,12000,1,1,0,Known,0,0,0,2
2368,1,6/6/2018,9415197,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,24,Value Proposition,1,0,0,4917,1,1,0,Unknown,0,0,0,1
2370,1,6/6/2018,6517772,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,86,Value Proposition,2,17,17,25000,1,1,0,Unknown,0,1,0,3
2370,1,6/6/2018,8085278,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,20,Value Proposition,2,23,23,5000,1,1,0,None,0,1,0,1
2371,1,6/6/2018,6680330,Exterior Accessories,Car Accessories,Southwest,Reseller,85,Value Proposition,5,8,8,5000,1,1,0,Unknown,0,1,0,1
2371,1,6/6/2018,7982960,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,38,Value Proposition,2,9,9,110000,1,1,0,None,0,1,0,5
2372,1,6/6/2018,8524028,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,7,Value Proposition,3,20,20,15000,1,1,0,None,0,1,0,2
2373,1,6/6/2018,6577230,Towing & Hitches,Car Accessories,Pacific,Other,72,Value Proposition,2,28,28,50000,1,1,0,Unknown,0,1,0,4
2373,1,6/6/2018,8495684,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,7,Value Proposition,4,21,21,35000,1,1,0,None,0.004695,0.995305,0,3
2374,1,6/6/2018,6687641,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,81,Value Proposition,4,15,15,200000,2,1,0,Known,0.506579,0.493421,0,5
2374,1,6/6/2018,9626282,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,16,Value Proposition,1,0,0,2617,1,1,1,None,0,0,0,1
2375,1,6/6/2018,8462882,Garage & Car Care,Car Accessories,Southeast,Fields Sales,22,Value Proposition,3,8,8,595840,1,1,3,None,0.2,0.8,0,7
2376,1,6/6/2018,7092813,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,48,Value Proposition,4,33,33,150000,3,1,0,Known,0.061538,0.883077,0.055385,5
2376,1,6/6/2018,6099853,Exterior Accessories,Car Accessories,Midwest,Reseller,23,Value Proposition,4,5,5,17000,1,1,0,Unknown,0.156863,0.843137,0,2
2376,1,6/6/2018,7054731,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,77,Value Proposition,3,5,0,54096,5,1,0,Unknown,0,0.019231,0,4
2377,1,6/6/2018,9836004,Garage & Car Care,Car Accessories,Northwest,Reseller,3,Value Proposition,2,7,7,7016,1,1,1,Unknown,0,1,0,1
2384,1,6/6/2018,9555542,Garage & Car Care,Car Accessories,Northeast,Fields Sales,13,Value Proposition,3,2,2,145,1,1,0,Unknown,0,0,1,1
2385,1,6/6/2018,10016608,Motorcycle Parts,Performance & Non-auto,Southwest,Fields Sales,0,Value Proposition,4,3,1,220,1,1,1,Unknown,0,0.481481,0.037037,1
2386,1,6/6/2018,7409094,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,68,Value Proposition,2,0,0,30000,5,3,0,Unknown,0,0,0,3
2386,1,6/6/2018,7091415,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,81,Value Proposition,1,0,0,320000,1,1,0,Unknown,0,0,0,6
2387,1,6/6/2018,7153788,Garage & Car Care,Car Accessories,Midwest,Reseller,62,Value Proposition,2,16,16,20000,5,4,0,Unknown,0,1,0,2
2387,1,6/6/2018,7657534,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,16,Value Proposition,4,42,42,25000,1,1,0,Known,0.22381,0.77619,0,3
2387,1,6/6/2018,8510571,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,24,Value Proposition,3,4,4,49863,1,1,0,Unknown,0,0.075,0.925,3
2388,1,6/6/2018,9544240,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,19,Value Proposition,2,1,1,177914,1,1,0,Unknown,0,0,1,5
2388,1,6/6/2018,9404666,Shelters & RV,Performance & Non-auto,Pacific,Fields Sales,17,Value Proposition,3,1,1,250000,1,1,2,Unknown,0,1,0,6
2388,1,6/6/2018,9643488,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,16,Value Proposition,1,0,0,4377,1,1,0,None,0,0,0,1
2389,1,6/6/2018,9649651,Replacement Parts,Car Accessories,Midwest,Reseller,1,Value Proposition,2,15,0,8000,1,1,2,None,0,0,0,1
2390,1,6/6/2018,7315635,Performance Parts,Performance & Non-auto,Midwest,Reseller,67,Value Proposition,2,6,6,2598,1,1,0,Unknown,1,0,0,1
2391,1,6/6/2018,8202938,Shelters & RV,Performance & Non-auto,Southeast,Reseller,39,Value Proposition,2,0,0,20000,1,1,0,Unknown,0,0,0,2
2391,1,6/6/2018,7069751,Garage & Car Care,Car Accessories,Southeast,Fields Sales,66,Value Proposition,4,15,10,193000,1,5,0,Unknown,0,0.045455,0.62987,5
2393,1,6/6/2018,8454068,Batteries & Accessories,Car Accessories,Mid-Atlantic,Fields Sales,27,Value Proposition,2,3,3,20000,1,1,0,None,0,1,0,2
2394,1,6/6/2018,7801691,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,28,Value Proposition,2,25,25,120000,1,1,0,Known,0,1,0,5
2395,1,6/6/2018,6556914,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,91,Value Proposition,3,10,10,337423,1,5,0,Unknown,0.421569,0.578431,0,6
2395,1,6/6/2018,7678180,Exterior Accessories,Car Accessories,Midwest,Fields Sales,54,Value Proposition,3,3,3,65000,1,1,3,Known,0,0.088235,0.911765,4
2395,1,6/6/2018,10004053,Batteries & Accessories,Car Accessories,Pacific,Reseller,4,Value Proposition,1,0,0,813827,1,1,4,Unknown,0,0,0,7
2396,1,6/6/2018,8405337,Replacement Parts,Car Accessories,Pacific,Reseller,4,Value Proposition,11,29,29,20000,1,1,0,None,0.163763,0.351916,0.484321,2
2397,1,6/6/2018,6931890,Replacement Parts,Car Accessories,Pacific,Reseller,44,Value Proposition,2,43,43,15501,1,1,0,Unknown,1,0,0,2
2398,1,6/6/2018,7770454,Shelters & RV,Performance & Non-auto,Pacific,Reseller,16,Value Proposition,3,38,38,31002,1,1,0,Unknown,1,0,0,3
2401,1,6/6/2018,9438319,Replacement Parts,Car Accessories,Mid-Atlantic,Fields Sales,2,Value Proposition,6,2,1,45000,1,1,0,Unknown,0,0,0.684211,3
2402,1,6/6/2018,7906403,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,16,Value Proposition,2,33,33,150000,1,1,0,Known,0,1,0,5
2402,1,6/6/2018,6305088,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,24,Value Proposition,4,12,12,19888,1,1,0,Unknown,0,0.008621,0.991379,2
2403,1,6/6/2018,6633145,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,81,Value Proposition,3,17,17,4650,4,2,0,Unknown,0,0.086207,0.913793,1
2403,1,6/6/2018,6795278,Batteries & Accessories,Car Accessories,Northwest,Reseller,84,Value Proposition,3,7,0,713,1,2,0,Unknown,0,0.013699,0,1
2404,1,6/6/2018,7914678,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,47,Value Proposition,2,2,2,30929,1,1,1,Unknown,0,1,0,3
2404,1,6/6/2018,7021214,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,43,Value Proposition,13,38,38,13000,3,3,0,Unknown,0.044271,0.606771,0.348958,2
2407,1,6/6/2018,8194181,Exterior Accessories,Car Accessories,Northwest,Fields Sales,7,Value Proposition,3,33,33,50000,1,1,0,Known,0,0.533742,0.466258,4
2408,1,6/6/2018,5198895,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,45,Value Proposition,11,87,87,388000,1,5,1,Known,0.112903,0.323733,0.562212,6
2409,1,6/6/2018,7601299,Exterior Accessories,Car Accessories,Northwest,Fields Sales,55,Value Proposition,2,6,6,50000,1,1,0,Known,0,1,0,4
2409,1,6/6/2018,7522016,Exterior Accessories,Car Accessories,Pacific,Fields Sales,52,Value Proposition,4,4,1,93008,1,1,2,None,0,0,0.307692,4
2410,1,6/6/2018,8297181,Exterior Accessories,Car Accessories,Midwest,Reseller,18,Value Proposition,3,19,19,100000,1,1,0,Unknown,0,0.721053,0.278947,5
2410,1,6/6/2018,9617254,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,17,Value Proposition,3,0,0,6841,1,1,0,Unknown,0,0,0,1
2410,1,6/6/2018,7912205,Garage & Car Care,Car Accessories,Pacific,Reseller,36,Value Proposition,5,9,9,95000,1,1,2,None,0.032609,0.065217,0.902174,4
2411,1,6/6/2018,7130086,Towing & Hitches,Car Accessories,Pacific,Fields Sales,78,Value Proposition,2,1,1,100000,1,1,0,Unknown,1,0,0,5
2411,1,6/6/2018,8096445,Replacement Parts,Car Accessories,Mid-Atlantic,Fields Sales,36,Value Proposition,3,7,5,80000,1,1,4,Unknown,0,0.761194,0,4
2412,1,6/6/2018,9994967,Performance Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,0,Value Proposition,4,4,4,200000,1,1,0,Known,0.72973,0.027027,0.243243,5
2413,1,6/6/2018,7330366,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,21,Value Proposition,8,50,50,15000,3,2,0,Known,0.663347,0.336653,0,2
2413,1,6/6/2018,7612170,Garage & Car Care,Car Accessories,Northeast,Reseller,44,Value Proposition,3,17,17,15000,1,1,0,Unknown,0,0.005988,0.994012,2
2414,1,6/6/2018,7074059,Exterior Accessories,Car Accessories,Southwest,Reseller,65,Value Proposition,5,4,3,6000,1,1,0,Unknown,0,0.666667,0,1
2418,1,6/6/2018,9434627,Garage & Car Care,Car Accessories,Southeast,Reseller,11,Value Proposition,2,12,12,22800,1,1,0,Unknown,0,1,0,2
2420,1,6/6/2018,7968727,Motorcycle Parts,Performance & Non-auto,Southeast,Telesales,35,Value Proposition,2,12,12,40000,1,1,0,Known,0,1,0,3
2420,1,6/6/2018,8494262,Exterior Accessories,Car Accessories,Southwest,Fields Sales,9,Value Proposition,2,20,20,15000,1,1,0,Unknown,0,0,1,2
2420,1,6/6/2018,7576635,Garage & Car Care,Car Accessories,Northwest,Fields Sales,16,Value Proposition,4,46,46,348837,1,1,0,Unknown,0.729847,0.154684,0.115468,6
2421,1,6/6/2018,8269923,Performance Parts,Performance & Non-auto,Southwest,Reseller,29,Value Proposition,2,9,9,30000,1,1,3,Unknown,0,0,1,3
2422,1,6/6/2018,7528313,Exterior Accessories,Car Accessories,Pacific,Fields Sales,27,Value Proposition,3,37,28,57000,4,4,2,Unknown,0.770492,0,0,4
2423,1,6/6/2018,7839658,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,46,Value Proposition,4,3,3,100000,1,1,0,Unknown,0,1,0,5
2423,1,6/6/2018,7364323,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,47,Value Proposition,2,23,23,34103,1,1,0,Unknown,0,1,0,3
2423,1,6/6/2018,5282485,Exterior Accessories,Car Accessories,Midwest,Reseller,91,Value Proposition,4,64,46,24545,1,1,2,Unknown,0,0.404355,0.312597,2
2426,1,6/6/2018,6615681,Garage & Car Care,Car Accessories,Southwest,Reseller,86,Value Proposition,3,14,14,10000,2,1,0,None,0.644444,0.355556,0,2
2429,1,6/6/2018,6074915,Replacement Parts,Car Accessories,Midwest,Reseller,23,Value Proposition,4,6,6,12488,1,1,0,Unknown,0,0.066667,0.933333,2
2430,1,6/6/2018,6291472,Towing & Hitches,Car Accessories,Northeast,Reseller,45,Value Proposition,8,63,63,20000,1,3,0,Unknown,0.371835,0.433544,0.19462,2
2430,1,6/6/2018,6173345,Exterior Accessories,Car Accessories,Midwest,Reseller,90,Value Proposition,3,28,28,50000,3,3,0,Unknown,0.254545,0.745455,0,4
2431,1,6/6/2018,6696753,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,45,Value Proposition,5,14,10,0,3,5,0,None,0,0.733333,0,1
2433,1,6/6/2018,7914881,Shelters & RV,Performance & Non-auto,Northeast,Reseller,9,Value Proposition,5,32,32,15000,1,1,0,Unknown,0,1,0,2
2434,1,6/6/2018,8101458,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,16,Value Proposition,6,22,22,310029,1,1,0,Unknown,0,1,0,6
2435,1,6/6/2018,7106299,Replacement Parts,Car Accessories,Midwest,Reseller,78,Value Proposition,5,2,2,3000,4,5,0,None,0,0.666667,0.333333,1
2438,1,6/6/2018,7490141,Exterior Accessories,Car Accessories,Midwest,Fields Sales,43,Value Proposition,3,1,1,90000,1,1,3,Known,0,0,1,4
2442,1,6/6/2018,7387877,Tires & Wheels,Tires & Wheels,Pacific,Fields Sales,53,Value Proposition,3,16,16,250000,2,3,0,Unknown,0.73913,0.26087,0,6
2442,1,6/6/2018,7046847,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,45,Value Proposition,5,11,11,55000,1,2,2,None,0,0.533333,0.466667,4
2443,1,6/6/2018,7105674,Exterior Accessories,Car Accessories,Midwest,Reseller,63,Value Proposition,3,17,17,30000,1,1,0,Unknown,0,0.005882,0.994118,3
2443,1,6/6/2018,6039759,Garage & Car Care,Car Accessories,Midwest,Reseller,23,Value Proposition,6,25,25,66940,5,5,3,Unknown,0,0.901575,0.098425,4
2444,1,6/6/2018,7023946,Garage & Car Care,Car Accessories,Midwest,Reseller,83,Value Proposition,1,0,0,68570,1,1,0,Unknown,0,0,0,4
2446,1,6/6/2018,8300856,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,36,Value Proposition,1,0,0,248023,1,1,0,Unknown,0,0,0,5
2446,1,6/6/2018,5901176,Replacement Parts,Car Accessories,Southeast,Fields Sales,45,Value Proposition,6,11,11,55360,1,2,0,Unknown,0,0.079646,0.920354,4
2446,1,6/6/2018,10017619,Exterior Accessories,Car Accessories,Midwest,Reseller,3,Value Proposition,1,0,0,12682,1,1,0,Unknown,0,0,0,2
2449,1,6/6/2018,8110253,Towing & Hitches,Car Accessories,Mid-Atlantic,Reseller,13,Value Proposition,7,23,23,4000,1,1,0,Unknown,0.021739,0.978261,0,1
2449,1,6/6/2018,9987209,Shelters & RV,Performance & Non-auto,Midwest,Reseller,4,Value Proposition,1,0,0,200000,1,1,3,Unknown,0,0,0,5
2451,1,6/6/2018,7513198,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,64,Value Proposition,1,0,0,9772,4,3,1,Unknown,0,0,0,1
2452,1,6/6/2018,7538524,Garage & Car Care,Car Accessories,Northeast,Reseller,16,Value Proposition,6,47,47,140000,1,1,0,Unknown,0,0.734475,0.265525,5
2452,1,6/6/2018,7652284,Batteries & Accessories,Car Accessories,Northwest,Reseller,54,Value Proposition,3,5,2,122093,1,1,0,Known,0,0.326923,0,5
2452,1,6/6/2018,6130878,Garage & Car Care,Car Accessories,Midwest,Reseller,23,Value Proposition,2,0,0,1530,1,1,0,Unknown,0,0,0,1
2455,1,6/6/2018,6321712,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,45,Value Proposition,7,66,66,46511,5,1,0,Unknown,0.344932,0.655068,0,3
2455,1,6/6/2018,6973895,Tires & Wheels,Tires & Wheels,Southwest,Fields Sales,42,Value Proposition,4,12,12,210000,1,1,0,Unknown,0,0.135593,0.864407,5
2456,1,6/6/2018,9564721,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,1,Value Proposition,3,17,17,294000,1,1,0,Unknown,0.345029,0.654971,0,6
2456,1,6/6/2018,7288413,Exterior Accessories,Car Accessories,Pacific,Reseller,73,Value Proposition,1,0,0,100759,1,1,0,Unknown,0,0,0,5
2457,1,6/6/2018,7678235,Garage & Car Care,Car Accessories,Midwest,Reseller,37,Value Proposition,5,21,21,9202,1,1,0,Unknown,0.114286,0.885714,0,1
2457,1,6/6/2018,9399484,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,19,Value Proposition,3,5,5,40232,1,1,2,Unknown,0,0.018519,0.981481,3
2459,1,6/6/2018,8512682,Interior Accessories,Car Accessories,Pacific,Fields Sales,13,Value Proposition,2,15,15,500000,1,1,0,None,0,1,0,7
2459,1,6/6/2018,7099328,Replacement Parts,Car Accessories,Pacific,Other,53,Value Proposition,7,27,27,300000,1,1,0,None,0.078947,0.293233,0.62782,6
2459,1,6/6/2018,9626088,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,16,Value Proposition,1,0,0,650,1,1,0,None,0,0,0,1
2460,1,6/6/2018,7278542,Interior Accessories,Car Accessories,Midwest,Fields Sales,70,Value Proposition,3,1,1,4645,2,4,3,None,1,0,0,1
2461,1,6/6/2018,6653098,Replacement Parts,Car Accessories,Southwest,Reseller,84,Value Proposition,4,14,14,45220,1,1,0,Unknown,0.05,0.95,0,3
2464,1,6/6/2018,7216808,Towing & Hitches,Car Accessories,Southeast,Fields Sales,27,Value Proposition,2,49,49,600000,1,1,0,Known,0,1,0,7
2464,1,6/6/2018,8014884,Garage & Car Care,Car Accessories,Northeast,Reseller,45,Value Proposition,2,1,1,28490,1,1,1,Unknown,0,1,0,3
2468,1,6/6/2018,6511498,Motorcycle Parts,Performance & Non-auto,Pacific,Other,69,Value Proposition,5,27,27,60000,1,1,0,Unknown,0,0.640449,0.359551,4
2469,1,6/6/2018,6701592,Garage & Car Care,Car Accessories,Midwest,Reseller,23,Value Proposition,2,0,0,27250,1,1,0,Unknown,0,0,0,3
2470,1,6/6/2018,7516766,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,63,Value Proposition,3,1,1,37558,1,1,0,Unknown,0,0.071429,0.928571,3
2471,1,6/6/2018,7191621,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,44,Value Proposition,2,33,33,300027,5,5,3,Known,0,1,0,6
2471,1,6/6/2018,8447428,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,3,Value Proposition,4,27,20,150000,1,1,0,Unknown,0,0.025735,0.705882,5
2471,1,6/6/2018,7666446,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,54,Value Proposition,2,4,4,40000,1,1,0,Unknown,0,1,0,3
2471,1,6/6/2018,5755653,Shelters & RV,Performance & Non-auto,Northwest,Reseller,45,Value Proposition,5,10,10,38000,4,3,0,Unknown,0,0.20202,0.79798,3
2472,1,6/6/2018,6763462,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,93,Value Proposition,1,0,0,42832,1,4,2,Unknown,0,0,0,3
2472,1,6/6/2018,8253659,Batteries & Accessories,Car Accessories,Midwest,Telesales,37,Value Proposition,2,1,1,45000,1,1,3,Unknown,0,0,1,3
2474,1,6/6/2018,7295971,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,64,Value Proposition,2,9,9,150000,3,1,0,Known,1,0,0,5
2474,1,6/6/2018,7485157,Garage & Car Care,Car Accessories,Northwest,Reseller,60,Value Proposition,4,6,6,150000,1,4,0,Known,0.053571,0.160714,0.785714,5
2475,1,6/6/2018,7302841,Exterior Accessories,Car Accessories,Pacific,Fields Sales,32,Value Proposition,4,34,34,77507,5,5,0,None,1,0,0,4
2475,1,6/6/2018,6803781,Exterior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,89,Value Proposition,3,2,0,140000,4,5,4,Known,0,0,0.166667,5
